ID,Name,Chain,Site URL,Logo URL,Has Supported Portfolio
floatprotocol,Float Protocol,eth,https://floatprotocol.com,https://static.debank.com/image/project/logo_url/floatprotocol/0c230e3a5a3eecc9934d4dbe1d9301da.png,TRUE
floki,FLOKI,eth,https://staking.floki.com,https://static.debank.com/image/project/logo_url/floki/62143ac01d042ddf0e6d6c967b54e77e.png,TRUE
flokifi,FlokiFi,eth,https://locker.flokifi.com,https://static.debank.com/image/project/logo_url/arb_flokifi/62084c283bf1d4e6f7fb72555537e325.png,TRUE
floordao,Floor DAO,eth,https://floor.xyz,https://static.debank.com/image/project/logo_url/floordao/af602f9a85ee2736aa0d5eeeb060ed69.png,FALSE
flooring,Floor Protocol,eth,https://fp.io,https://static.debank.com/image/project/logo_url/flooring/e80754f3628fe0170b5ffc16c6af53a7.png,TRUE
floorswap,Floorswap,eth,https://app.floorswap.io,https://static.debank.com/image/project/logo_url/floorswap/32f0d08e8a331aff67b60222755d1cc2.png,FALSE
florencefinance,Florence Finance,eth,https://app.florence.finance/,https://static.debank.com/image/project/logo_url/florencefinance/c7b8b22524ab0c41d35213733b1bf661.png,TRUE
fluence,Fluence DAO,eth,https://fluence.network,https://static.debank.com/image/project/logo_url/fluence/49157085e17b68724a18a609423ec5dd.png,TRUE
fluid,Fluid,eth,https://fluid.instadapp.io/,https://static.debank.com/image/project/logo_url/fluid/faeb92cc788df0676eb21db724f80704.png,TRUE
fluidity,Fluidity Money,eth,https://app.fluidity.money/,https://static.debank.com/image/project/logo_url/fluidity/0e98541774094fe9e741a8fb5ecb17c4.png,TRUE
fluxdefi,Flux Finance,eth,https://fluxfinance.com,https://static.debank.com/image/project/logo_url/fluxdefi/e8abaf2158bc79768a1e3062285d906a.png,TRUE
fluxwin,Flux,eth,https://app.flux.win,https://static.debank.com/image/project/logo_url/fluxwin/811ff0633bf3ab675b8275118496974f.png,TRUE
fodl,FODL,eth,https://app.fodl.finance,https://static.debank.com/image/project/logo_url/fodl/7305be70e343241b1dc51063bd2e4189.png,TRUE
fomo,FOMO Network,eth,https://fomonetwork.io,https://static.debank.com/image/project/logo_url/fomo/e45e6bf06fb0a87313b08a163f7c9022.png,TRUE
forbank2,ForTube,eth,https://for.tube,https://static.debank.com/image/project/logo_url/forbank2/9ecebbd6d7891aa27704a4c694e7cf3c.png,TRUE
forbond,ForTube Bond,eth,https://for.tube/bond,https://static.debank.com/image/project/logo_url/forbond/9ecebbd6d7891aa27704a4c694e7cf3c.png,FALSE
forcedao,ForceDao,eth,https://forcedao.com,https://static.debank.com/image/project/logo_url/forcedao/219fe993b8ef8042a45defb6597872cd.png,FALSE
forge,Forge,eth,https://forge.gg,https://static.debank.com/image/project/logo_url/forge/ff9967fe6dea94abe61be14ac3226bcb.png,FALSE
forgottenplayland,Forgotten Playland,eth,https://forgottenplayland.com/,https://static.debank.com/image/project/logo_url/forgottenplayland/07230bbde1fb24929d7ab2adc8ae43e0.png,FALSE
forj,Forj,eth,https://staking.forj.network,https://static.debank.com/image/project/logo_url/forj/35aa030c01ae550ccab3c98ff584d2bb.png,TRUE
fortube,ForTube Bank V1,eth,https://for.tube/bank-v1/home,https://static.debank.com/image/project/logo_url/fortube/9ecebbd6d7891aa27704a4c694e7cf3c.png,FALSE
foundation,Foundation,eth,https://foundation.app/,https://static.debank.com/image/project/logo_url/foundation/cdaeb7e125adf563b5cbdb7198f2624b.png,FALSE
fractalink,Fractalink,eth,https://dapp.fractalink.io/,https://static.debank.com/image/project/logo_url/fractalink/dad3067e08876a424a42ea25ae2ecd95.png,TRUE
fractalprotocol,Fractal Protocol,eth,https://app.fractalprotocol.org,https://static.debank.com/image/project/logo_url/fractalprotocol/3e8b1b10f6b49e28efdd0a09eb93ea35.png,TRUE
fractional,fractional,eth,https://fractional.art,https://static.debank.com/image/project/logo_url/fractional/b02b06a021a14a1c3b2beb4d10602325.png,FALSE
fracton,Fracton,eth,https://www.fracton.cool/,https://static.debank.com/image/project/logo_url/fracton/6bab91ac60ad55b8cff7e6007db78c80.png,FALSE
frame,Frame,eth,https://www.frame.xyz,https://static.debank.com/image/project/logo_url/frame/7932dbf4539f39f52e54091456b09721.png,FALSE
frankencoin,Frankencoin,eth,https://frankencoin.com,https://static.debank.com/image/project/logo_url/frankencoin/99dd5144b7c3edb5ca59fee373b396b2.png,TRUE
frax,Frax,eth,https://app.frax.finance,https://static.debank.com/image/project/logo_url/frax/0bbd098aba20703a84601865177e6d73.png,TRUE
fraxlend,Fraxlend,eth,https://app.frax.finance/fraxlend,https://static.debank.com/image/project/logo_url/fraxlend/b51f74f3b0cd24c8d6e4e7297c20ac3d.png,TRUE
freeliquid,Freeliquid,eth,https://freeliquid.io,https://static.debank.com/image/project/logo_url/freeliquid/ec94fd672d84d26cf9a1183308359307.png,FALSE
freenft,FreeNFT,eth,https://freenft.com,https://static.debank.com/image/project/logo_url/freenft/20b48c969188fa8b720ec9e03412e384.png,FALSE
friendroom,FriendRoom,eth,https://friendroom.org,https://static.debank.com/image/project/logo_url/friendroom/cd8f24b433637fc22eb8d080a0c20ddb.png,TRUE
fringe,Fringe,eth,https://app.fringe.fi,https://static.debank.com/image/project/logo_url/fringe/b04d7e33cde3601dc6d5b917ce89ce85.png,TRUE
frontier,Frontier Wallet,eth,https://www.frontier.xyz,https://static.debank.com/image/project/logo_url/frontier/9a9e80fb4e38d95daa1eef1afc27040a.png,FALSE
frontrun,Frontrun,eth,https://frontrun.market/,https://static.debank.com/image/project/logo_url/frontrun/5215a9a73e8e7a45b073dd53309072bb.png,FALSE
fuel,Fuel,eth,https://fuel.network,https://static.debank.com/image/project/logo_url/fuel/40569dd98d77013d95a29af8f65c8f3a.png,TRUE
fuji,Fuji Finance V2,eth,https://app.fuji.finance,https://static.debank.com/image/project/logo_url/arb_fuji/dcb5b8fd1c8519fac4c7ca9797db7943.png,TRUE
fujidao,FujiDAO,eth,https://v1.fuji.finance,https://static.debank.com/image/project/logo_url/fujidao/dcb5b8fd1c8519fac4c7ca9797db7943.png,TRUE
fundrs,AllianceBlock,eth,https://www.fundrs.app,https://static.debank.com/image/project/logo_url/fundrs/2684e09099983b9a206aea54858e0972.png,TRUE
fungify,Fungify,eth,https://app.fungify.it,https://static.debank.com/image/project/logo_url/fungify/6ad687bd0ced3e5908be0f14b0d90960.png,TRUE
furucombo,Furucombo,eth,https://furucombo.app,https://static.debank.com/image/project/logo_url/furucombo/3a1d1d60ed71acef876b3376aa2e3173.png,FALSE
fusebridge,Fuse Bridge,eth,https://console.fuse.io/bridge,https://static.debank.com/image/fuse_token/logo_url/fuse/6342e1cc4646e22d1e91956fdee942eb.png,FALSE
futureswap,Futureswap,eth,https://exchange.futureswap.com,https://static.debank.com/image/project/logo_url/futureswap/41d73f23e7c086f55e646ffaee05d735.png,FALSE
fwdx,FWDX,eth,https://app.fwdx.xyz,https://static.debank.com/image/project/logo_url/linea_fwdx/367b26c66646980b9f86e1c449db9d84.png,FALSE
fx1,FX1,eth,https://fx1.io,https://static.debank.com/image/project/logo_url/fx1/009306cd093ebda12bd3a75a32e0d350.png,TRUE
fxbridge,f(x) Bridge,eth,https://starscan.io/fxbridge,https://static.debank.com/image/project/logo_url/fxbridge/adcd5858e618e67b75a5b818ad80e06c.png,FALSE
fxhash,fxhash,eth,https://www.fxhash.xyz,https://static.debank.com/image/project/logo_url/fxhash/fba91033da0d74034ba95c32338e5cac.png,FALSE
fxprotocol,f(x) Protocol,eth,https://fx.aladdin.club/home,https://static.debank.com/image/project/logo_url/fxprotocol/8357d32ac48992529db92cd830dd6ee6.png,TRUE
fyde,Fyde,eth,https://app.fyde.fi,https://static.debank.com/image/project/logo_url/fyde/d8161fcaeaa7a4359129ab1a67ae9dd2.png,TRUE
gabby,Gabby World,eth,https://www.gabby.world,https://static.debank.com/image/project/logo_url/gabby/5484242c3320fcfe81f3c53ac0b5d170.png,FALSE
gaiadao,GaiaDao,eth,https://gaiadao.com/v2/,https://static.debank.com/image/project/logo_url/gaiadao/70d037b0d5f76220b9313edbd0f6e25a.png,TRUE
gains,GAINS Associates,eth,https://www.gains-associates.com,https://static.debank.com/image/project/logo_url/gains/f1b443762cfb478a6b527eb6f4e72fc9.png,TRUE
galaxyfox,GalaxyFox,eth,https://galaxyfox.io/,https://static.debank.com/image/project/logo_url/galaxyfox/a22883a601f2f1b17b8d90b4b399294b.png,TRUE
galxe,Galxe,eth,https://galxe.com,https://static.debank.com/image/project/logo_url/galxe/90baa6ae2cb97b4791f02fe66abec4b2.png,TRUE
gam3s,GAM3S.GG,eth,https://gam3s.gg/token/,https://static.debank.com/image/project/logo_url/arb_gam3s/cbd088d9bf47153b6ca224cf342e66b7.png,TRUE
game7,Game7 DAO,eth,https://app.game7.io,https://static.debank.com/image/project/logo_url/game7/bd4b44639f7fe3f16883bb61e833a8aa.png,FALSE
gamee,Gamee,eth,https://app.gamee.com/staking?type=token&eth=true,https://static.debank.com/image/project/logo_url/gamee/609ed987559e26c51988252c6b535703.png,TRUE
gamegpt,GameGPT,eth,https://www.gamegpt.gg/,https://static.debank.com/image/project/logo_url/bsc_gamegpt/bb7274686fdee997063ebd5fd542b50f.png,TRUE
gamercoin,GamerHash,eth,https://staking.gamercoin.com,https://static.debank.com/image/project/logo_url/bsc_gamercoin/3df582135ca7509cfc8f49c5ad0c25a5.png,TRUE
gamestarter,Game Starter,eth,https://www.gamestarter.com,https://static.debank.com/image/project/logo_url/bsc_gamestarter/51b583ef297e973e8693d4c1d03df82a.png,FALSE
gamic,Gamic HQ,eth,https://gamic.app,https://static.debank.com/image/project/logo_url/gamic/4df32c7d66c21137fb2ae0026af4764d.png,FALSE
gammaswap,GammaSwap,eth,https://app.gammaswap.com,https://static.debank.com/image/project/logo_url/arb_gammaswap/4f936c260fa0fd639edbb1b5887db88c.png,TRUE
gasify,Gasify.ai,eth,https://gasify.ai/,https://static.debank.com/image/project/logo_url/gasify/e6166076ebea29d9e69799113e4e4ab9.png,FALSE
gaslite,gaslite,eth,https://www.gaslite.org,https://static.debank.com/image/project/logo_url/gaslite/4eb1d9ab18f7542c2b7c2235c32eca83.png,FALSE
gaszip,Gas.zip,eth,https://www.gas.zip,https://static.debank.com/image/project/logo_url/base_gaszip/040ea7f813a2897d38abf640e4c5f61c.png,FALSE
gateway,Gateway Network,eth,https://www.mygateway.xyz,https://static.debank.com/image/project/logo_url/gateway/72f171ab9bff715ec354daa8462144ca.png,FALSE
gauss0x,gauss0x,eth,https://www.gauss0x.com,https://static.debank.com/image/eth_token/logo_url/0x622984873c958e00aa0f004cbdd2b5301cf0b132/0bcd939299482a1cebf50ff19f4f7257.png,TRUE
gblast,GBlast.gg,eth,https://gblast.gg,https://static.debank.com/image/project/logo_url/gblast/7e720b180c3fdc7be463e9944aadd0bd.png,FALSE
gbridge,Gravity Bridge,eth,https://bridge.gravity.xyz,https://static.debank.com/image/project/logo_url/gbridge/f01a4394613e1838301ff8fa35aa16b3.png,FALSE
gearbox,Gearbox,eth,https://app.gearbox.fi,https://static.debank.com/image/project/logo_url/gearbox/771eb6f21e344d4428d08652eb6e34e1.png,TRUE
geeq,Geeq,eth,https://geeq.io/staking,https://static.debank.com/image/project/logo_url/geeq/cd117e81da723baacaaecd3d6ada7b74.png,TRUE
gekkohq,GEKKO,eth,https://gekkohq.com,https://static.debank.com/image/project/logo_url/gekkohq/6c944af157dd9eefa015aa6b45d616c5.png,FALSE
gelato,Gelato,eth,https://www.gelato.network,https://static.debank.com/image/project/logo_url/bsc_gelato/cbb1f2d5b858c600c51e0e1c4b2557ac.png,FALSE
gelios,Gelios,eth,https://dapp.gelios.io/,https://static.debank.com/image/project/logo_url/gelios/38bef1ca830d80c5bd46604a6a77a6a0.png,FALSE
gem,OpenSea Pro,eth,https://pro.opensea.io,https://static.debank.com/image/project/logo_url/gem/9a9300daf6ebf94d920e91e7717edebd.png,FALSE
gemini,Gemini,eth,https://www.gemini.com/,https://static.debank.com/image/project/logo_url/gemini/38e6036541cf637a72bb0a326abc3f4f.png,FALSE
gempad,GemPad,eth,https://gempad.app,https://static.debank.com/image/project/logo_url/bsc_gempad/2e3946034b5aefc568968347bbfe7560.png,TRUE
gemsvip,Gems,eth,https://gems.vip,https://static.debank.com/image/project/logo_url/gemsvip/b204f33e2775dc725e6e387d83f15338.png,TRUE
generative,Generative,eth,https://generative.xyz,https://static.debank.com/image/project/logo_url/generative/14530172f80bdd3678d6341b2482eedb.png,FALSE
genesisdao,Genesis,eth,https://app.genesisdao.io,https://static.debank.com/image/project/logo_url/genesisdao/24b2186bf2eccc2b44e3ac97c7e281e6.png,TRUE
genio,0xGen,eth,https://0xgen.io/,https://static.debank.com/image/project/logo_url/genio/c4d54c93e1bb1523589c8ad7adb2d717.png,TRUE
geojam,geojam,eth,https://app.geojam.com,https://static.debank.com/image/project/logo_url/geojam/64a57b606c89b91e2c2ad74529417884.png,TRUE
getlit,LIT,eth,https://holdlit.getlit.wtf/,https://static.debank.com/image/project/logo_url/getlit/cd59ceccad51b11a645e4f16293cb4ac.png,TRUE
getprotocol,GET Protocol,eth,https://www.get-protocol.io,https://static.debank.com/image/project/logo_url/getprotocol/3fc3c2d80c065b2f27d010bc5166274a.png,TRUE
gho,GHO,eth,https://gho.xyz,https://static.debank.com/image/project/logo_url/gho/a157a25472f165f217b3e4082e22c502.png,TRUE
ghostdag,GhostDAG,eth,https://www.ghostdag.org,https://static.debank.com/image/project/logo_url/ghostdag/48423bbb5530c3fc8725a9488d6b03c4.png,TRUE
gitcoin,Gitcoin,eth,https://gitcoin.co,https://static.debank.com/image/project/logo_url/gitcoin/f53cd04661c789d8e31ebf860bc85127.png,TRUE
giveth,Giveth,eth,https://giveth.io/givfarm,https://static.debank.com/image/project/logo_url/giveth/e63b53f3ededa01d1db8e3283e0770b9.png,FALSE
gmbridge,GM Network Bridge,eth,https://bridge.gmnetwork.ai,https://static.debank.com/image/project/logo_url/gmbridge/c2f6ac3785de2a94adcd0aa7b6c0618d.png,FALSE
gmnetwork,GM Network,eth,https://launchpad.gmnetwork.ai,https://static.debank.com/image/project/logo_url/gmnetwork/c2f6ac3785de2a94adcd0aa7b6c0618d.png,FALSE
gmt,GoMining,eth,https://app.gmt.io,https://static.debank.com/image/project/logo_url/gmt/9f791000a6b016b1e7ed595b96c623ea.png,FALSE
gnosis,Gnosis,eth,https://gnosis.io,https://static.debank.com/image/project/logo_url/gnosis/05bc0961d3a5ee57233355fc4a785c79.png,TRUE
gnosis_safe,Gnosis Safe,eth,https://gnosis-safe.io,https://static.debank.com/image/project/logo_url/gnosis_safe/cd360a74475ba95d5c76c189eee7f199.png,TRUE
gobob,BOB,eth,https://fusion.gobob.xyz,https://static.debank.com/image/project/logo_url/gobob/a9a6cb9af88d0090c365f909d64e2e51.png,TRUE
goldfinch,Goldfinch,eth,https://app.goldfinch.finance,https://static.debank.com/image/project/logo_url/goldfinch/5bf740d0b67a18f9c1786ad3ffe08628.png,TRUE
goldmint,GoldMint,eth,https://goldmint.finance,https://static.debank.com/image/project/logo_url/goldmint/68ed011931a7cc472adc6bca01575c21.png,TRUE
golff,Golff,eth,https://golff.finance,https://static.debank.com/image/project/logo_url/golff/73c02ac552c2ec812aa40c9879b5fac1.png,TRUE
gondi,Gondi,eth,https://www.gondi.xyz/,https://static.debank.com/image/project/logo_url/gondi/4841633d2f1b366268fc538fb2602558.png,TRUE
goo,Art Gobblers,eth,https://artgobblers.com,https://static.debank.com/image/project/logo_url/goo/61f088904e3752365aaf6a94f45c501b.png,FALSE
gooddollar,GoodDollar,eth,https://www.gooddollar.org/,https://static.debank.com/image/project/logo_url/gooddollar/236611981f086be5cd4a5a7e650f0707.png,FALSE
grace,Grace,eth,https://app.grace.loans/,https://static.debank.com/image/project/logo_url/grace/59c967b167bd5bb9c74450155f5a3fe7.png,TRUE
gracy,Gracy,eth,https://staking.gracy.io,https://static.debank.com/image/project/logo_url/gracy/fcf2f79447a55b64cb6680cfa16a6a75.png,TRUE
graffiti,Graffiti,eth,https://graffiti.farm,https://static.debank.com/image/project/logo_url/graffiti/e7622b987c25c672571b3e164a501a48.png,TRUE
granary,The Granary,eth,https://granary.finance,https://static.debank.com/image/project/logo_url/avax_granary/e87fde20ab2485c2016df9776f8e6014.png,TRUE
graphlinq,GraphLinq,eth,https://graphlinq.io,https://static.debank.com/image/project/logo_url/graphlinq/6b03b70d47629cefedead6a6417057e6.png,FALSE
gravitaprotocol,Gravita Protocol,eth,https://app.gravitaprotocol.com,https://static.debank.com/image/project/logo_url/gravitaprotocol/6bc2299ef54228cc5a11e03bc3ede690.png,TRUE
gravitybridge,Gravity Bridge,eth,https://www.gravitybridge.net,https://static.debank.com/image/project/logo_url/gravitybridge/21dd7031ed7f4288d171c64f6f395a99.png,FALSE
greenbitcoin,GreenBitcoin,eth,https://greenbitcoin.xyz,https://static.debank.com/image/project/logo_url/greenbitcoin/6ec2c4f9c6fe16b8aae18c78e164d14e.png,TRUE
gro,GRO,eth,https://app.gro.xyz,https://static.debank.com/image/project/logo_url/gro/e1433b1ec02a9be9059e08e3c3a2d944.png,TRUE
groveswap,GroveSwap,eth,https://dashboard.groveswap.io,https://static.debank.com/image/project/logo_url/groveswap/90bf3d65152f15875659746e03d5d4b9.png,TRUE
growthdefi,GrowthDeFi,eth,https://app.growthdefi.com,https://static.debank.com/image/project/logo_url/growthdefi/48ed190a1a25545f369ecdbed8c84f84.png,FALSE
gtrade,gTrade,eth,https://gains.trade/,https://static.debank.com/image/project/logo_url/arb_gtrade/089cebec6c4a6d359caddeebaa41cb82.png,FALSE
gudchain,Gudchain,eth,https://gudchain.com,https://static.debank.com/image/project/logo_url/gudchain/6e68f35001ce3de3c8a5f54c0d59961b.png,TRUE
guild,Guild,eth,https://guild.xyz,https://static.debank.com/image/project/logo_url/guild/1553e3322e5d5a04a91ce424f63c02b3.png,FALSE
guildfi,GuildFi,eth,https://guildfi.com/staking,https://static.debank.com/image/project/logo_url/guildfi/c1bc4f596c0eb8244952ca60401b35d1.png,TRUE
guiser,Guiser,eth,https://guiser-stake.com,https://static.debank.com/image/project/logo_url/guiser/76a5b9fcfe50cd3ce2ff4082be158083.png,FALSE
gull,Gull Network,eth,https://www.gullnetwork.com,https://static.debank.com/image/project/logo_url/gull/3947a165396d7ca47b2043af13c77812.png,TRUE
gusher,gUSHer,eth,https://www.gusher.xyz/bootstrap,https://static.debank.com/image/project/logo_url/gusher/9b52353053675b77178ce89e11469cf8.png,FALSE
gwdtoken,GreenWorld,eth,https://www.gwdtoken.com,https://static.debank.com/image/project/logo_url/gwdtoken/bc91ddc1e3bd15bfb82f8f441986a97c.png,FALSE
gyroscope,Gyroscope Protocol,eth,https://app.gyro.finance,https://static.debank.com/image/project/logo_url/matic_gyroscope/e508bc13c71a90ea1d149354806f79f8.png,TRUE
gysr,GYSR,eth,https://app.gysr.io,https://static.debank.com/image/project/logo_url/gysr/ba4b9b9bb072a662e48ac8cdaf777b8b.png,TRUE
h2odata,H2Odata,eth,https://liquid-staking.h2odata.xyz/convert/ocean,https://static.debank.com/image/project/logo_url/h2odata/45bda00e9b588a2c7b07b354ca75617c.png,TRUE
hachitoken,Hachi,eth,https://hachitoken.dog,https://static.debank.com/image/project/logo_url/hachitoken/3d00445a09610c4d0d76439c07f297c4.png,TRUE
hapione,HAPI,eth,https://hapi.one,https://static.debank.com/image/project/logo_url/hapione/42b3b80c20ddfb211fc1ba6f21a9c53c.png,TRUE
harambeai,Harambe AI,eth,https://harambetoken.ai/,https://static.debank.com/image/project/logo_url/harambeai/c6f9174ee746cad19fa4d76d0ffedce0.png,TRUE
harmonix,Harmonix Finance,eth,https://harmonix.fi,https://static.debank.com/image/project/logo_url/harmonix/da068e055e8cdf4283b1b99ce1e4500e.png,TRUE
harmony_bridge,Harmony Bridge,eth,https://layerzero.bridge.harmony.one/erc20,https://static.debank.com/image/bridge/logo_url/harmony_bridge/1c8b5dc3d8877ef4f709faf807a399d8.png,FALSE
